Longitude,Latitude,Altitude,Slope,Curve,Speed,EC_DP,Red,IR,Moisture,Soil_Temp_C
-111.7115134,33.0818733,387.6,1.2284,0.0021,4.21,261.78,382,1213.65,28.75,19.67
-111.7114899,33.081875,387.6,1.2055,0.0028,4.44,271.69,381.22,1210.79,28.83,19.59
-111.7114684,33.081875,387.6,1.1905,0.0035,4.57,296.13,380.42,1209.1,28.83,19.53
-111.711445,33.0818766,387.5,1.1662,0.0044,4.66,326.37,379.5,1206.57,28.71,19.5
-111.7114217,33.0818766,387.4,1.1466,0.0053,4.73,345.42,378.86,1202.78,28.48,19.49
-111.7113984,33.0818783,387.3,1.1168,0.0063,4.79,349.25,379.09,1199.75,28.16,19.47
-111.711375,33.0818783,387.4,1.0934,0.0069,4.84,344.59,379.98,1199.57,27.83,19.42
-111.71135,33.08188,387.4,1.0618,0.0076,4.89,336.67,380.71,1202.63,27.53,19.36
-111.711325,33.0818816,387.5,1.0251,0.0102,4.95,328.63,380.38,1206,27.35,19.3
-111.7113,33.0818816,387.5,0.9994,0.0117,4.98,319.55,379.73,1208.09,27.33,19.26
-111.7112768,33.0818833,387.6,0.9683,0.0135,4.99,309.35,379.98,1210.83,27.44,19.23
-111.7112517,33.081885,387.7,0.9326,0.016,5,298.66,381.06,1217.39,27.66,19.21
-111.711225,33.081885,387.6,0.9064,0.019,5.01,289.17,382.03,1226.52,27.9,19.21
-111.7112017,33.0818866,387.6,0.876,0.022,5.02,279.12,382.99,1232.58,28.05,19.21
-111.7111767,33.0818866,387.6,0.8497,0.0256,5.05,261.66,385.46,1235.79,28.13,19.2
-111.7111518,33.0818866,387.5,0.8284,0.0291,5.1,236.44,389.08,1236.43,28.11,19.19
-111.711125,33.0818866,387.4,0.8079,0.0322,5.15,207.92,391.64,1235.9,28.02,19.19
-111.7111,33.0818883,387.4,0.7844,0.0353,5.17,191.19,391.16,1235.78,27.87,19.19
-111.711075,33.08189,387.4,0.7661,0.0372,5.14,190.58,388.31,1236.91,27.68,19.19
-111.71105,33.08189,387.4,0.7613,0.0353,5.08,203.37,384.8,1237.62,27.5,19.18
-111.7110266,33.08189,387.5,0.7616,0.0306,5,220.1,382.29,1236.11,27.33,19.15
-111.7110034,33.0818916,387.5,0.7607,0.0259,4.93,235.84,381.07,1231.98,27.2,19.12
-111.71098,33.0818933,387.6,0.763,0.019,4.88,248.3,380.92,1226.69,27.11,19.11
-111.7109567,33.0818933,387.6,0.7761,0.0091,4.84,254.94,381.02,1221.31,27.05,19.12
-111.7109317,33.0818933,387.6,0.7937,-0.0026,4.81,253.9,380.57,1214.77,27,19.14
-111.71091,33.0818949,387.5,0.8013,-0.0136,4.79,247.94,379.54,1207.89,26.97,19.14
-111.7108867,33.0818949,387.5,0.8189,-0.0257,4.76,238.51,378.11,1201.39,26.94,19.15
-111.710865,33.0818949,387.5,0.8328,-0.0366,4.73,229.52,376.7,1198.87,26.91,19.18
-111.7108417,33.0818949,387.4,0.848,-0.0482,4.7,224.33,375.3,1200.82,26.88,19.21
-111.71082,33.0818949,387.4,0.8592,-0.0579,4.67,227.3,374.62,1204.24,26.84,19.23
-111.7107967,33.0818966,387.4,0.862,-0.0681,4.64,236.07,374.52,1206.53,26.77,19.23
-111.7107734,33.0818966,387.5,0.8708,-0.0771,4.62,243.48,375.03,1207.04,26.67,19.22
-111.71075,33.0818983,387.5,0.869,-0.0855,4.61,245.19,375.87,1207.07,26.55,19.19
-111.7107267,33.0818983,387.6,0.8732,-0.0922,4.6,243.12,376.19,1206.12,26.42,19.16
-111.710705,33.0819,387.6,0.8664,-0.0979,4.61,240.19,375.67,1204.58,26.3,19.15
-111.7106817,33.0819016,387.7,0.8601,-0.1014,4.61,236.61,375.08,1204.25,26.19,19.17
-111.71066,33.0819016,387.7,0.8568,-0.1025,4.63,232.45,375.29,1206.37,26.14,19.2
-111.7106366,33.0819016,387.7,0.8503,-0.1016,4.65,227.93,376.25,1210.03,26.15,19.21
-111.7105917,33.0819016,387.6,0.8366,-0.0925,4.69,226.31,377.14,1212.94,26.33,19.08
-111.7105684,33.0819016,387.5,0.8265,-0.0843,4.7,227.47,376.53,1212.14,26.42,19.05
-111.7101117,33.081905,387.6,0.6309,-0.0715,5.32,309.61,383.74,1231.54,26.76,19.2
-111.7100867,33.081905,387.7,0.6432,-0.0805,5.35,293.37,386.28,1232.4,26.79,19.2
-111.71006,33.081905,387.7,0.6561,-0.0852,5.38,280.19,388.73,1229.78,26.83,19.18
-111.7100334,33.081905,387.7,0.6669,-0.0867,5.41,271.79,390.48,1224.37,26.88,19.14
-111.7100066,33.081905,387.7,0.6777,-0.0855,5.43,264.35,391.59,1221.01,26.94,19.11
-111.70998,33.081905,387.7,0.6913,-0.0814,5.41,257.91,392.17,1221.87,27,19.09
-111.709955,33.081905,387.8,0.7022,-0.0768,5.37,258.48,391.72,1223.53,27.06,19.13
-111.7099284,33.081905,387.8,0.7153,-0.073,5.35,273.19,389.22,1222.85,27.12,19.21
-111.7099034,33.081905,387.8,0.728,-0.0668,5.36,304.65,384.95,1219.55,27.16,19.29
-111.7098767,33.081905,387.8,0.74,-0.0616,5.4,348.83,380.04,1214.78,27.18,19.31
-111.70985,33.081905,387.7,0.751,-0.057,5.46,385.08,376.5,1210.37,27.16,19.29
-111.7098234,33.081905,387.7,0.7649,-0.0531,5.52,408.37,374.75,1206.8,27.1,19.23
-111.709795,33.081905,387.7,0.7764,-0.0501,5.58,429.07,375.14,1204.3,26.97,19.17
-111.7097684,33.0819066,387.7,0.7843,-0.0478,5.62,438.19,377.24,1203.99,26.83,19.11
-111.7097417,33.0819066,387.8,0.7975,-0.0456,5.64,422.59,378.74,1205.99,26.68,19.09
-111.709715,33.081905,387.9,0.8135,-0.0446,5.61,384.81,378.78,1210.24,26.55,19.08
-111.7096884,33.081905,387.9,0.8242,-0.0439,5.52,347.21,379.09,1215.95,26.48,19.07
-111.7096618,33.081905,387.9,0.8357,-0.042,5.4,325.22,379.79,1221.26,26.49,19.08
-111.7096367,33.081905,387.9,0.8493,-0.0407,5.29,312.9,379.66,1224.31,26.6,19.11
-111.7096117,33.081905,387.9,0.8626,-0.0396,5.19,298.36,379.06,1225.4,26.77,19.17
-111.7095866,33.081905,387.9,0.8795,-0.0376,5.11,280.89,378.82,1225.12,26.95,19.24
-111.7095633,33.0819066,387.9,0.8933,-0.0361,5.04,266.59,378.69,1222.3,27.1,19.28
-111.7095384,33.0819066,387.9,0.9086,-0.0344,4.98,256.51,378.54,1216.15,27.24,19.28
-111.709515,33.0819066,387.8,0.9238,-0.0329,4.96,253.07,379.3,1211.91,27.33,19.24
-111.70949,33.0819066,387.8,0.9402,-0.0306,4.99,252.76,381.18,1214.1,27.39,19.18
-111.7094667,33.0819066,387.8,0.9552,-0.029,5.08,250.88,382.31,1219.96,27.43,19.15
-111.7094417,33.0819066,387.9,0.9727,-0.0275,5.2,250.11,381.98,1223.56,27.48,19.13
-111.7094167,33.0819066,387.9,0.9927,-0.0258,5.33,256.7,381.11,1221.92,27.53,19.1
-111.7093899,33.0819066,387.9,1.0093,-0.0246,5.44,270.5,380.91,1217.23,27.6,19.05
-111.7093618,33.0819066,387.9,1.0271,-0.0233,5.53,290.18,381.49,1212.48,27.66,19.03
-111.709335,33.0819066,387.9,1.0442,-0.0214,5.59,316.22,382.96,1210.16,27.72,19.04
-111.7093066,33.0819066,387.9,1.0634,-0.0195,5.65,335.79,385.28,1211.43,27.78,19.07
-111.7092784,33.0819066,387.9,1.0833,-0.0172,5.68,328.96,386.98,1215.86,27.84,19.11
-111.7092516,33.0819066,387.8,1.1048,-0.0155,5.67,313.69,386.29,1220.04,27.9,19.15
-111.709225,33.0819066,387.8,1.1227,-0.0127,5.63,314.78,383.66,1220.8,27.97,19.14
-111.7091983,33.0819066,387.8,1.137,-0.0096,5.57,338.22,381.64,1218.21,28.04,19.1
-111.7091717,33.0819066,387.8,1.1496,-0.0064,5.53,362.63,381.52,1216.88,28.11,19.08
-111.709145,33.0819066,387.8,1.1577,-0.0051,5.51,359.75,381.7,1219.58,28.18,19.14
-111.7091184,33.0819066,387.8,1.1653,-0.0035,5.5,333.29,380.8,1223.24,28.24,19.23
-111.7090917,33.0819066,387.8,1.1701,-0.0038,5.5,310.65,380.25,1225.13,28.25,19.27
-111.709065,33.0819083,387.8,1.1754,-0.0047,5.5,300.84,382.02,1225.89,28.21,19.25
-111.70904,33.0819066,387.9,1.1652,-0.0102,5.49,298.29,384.82,1226.51,28.09,19.15
-111.7090134,33.0819066,387.8,1.1596,-0.0167,5.46,302.77,386.88,1228.12,27.91,19.02
-111.7089867,33.0819066,387.8,1.1502,-0.0274,5.43,309.74,388.51,1232.59,27.7,18.93
-111.70896,33.0819066,387.8,1.1437,-0.0399,5.4,305.33,390.76,1238.1,27.49,18.93
-111.7089367,33.0819066,387.7,1.1389,-0.053,5.37,291.13,391.93,1240.35,27.33,18.95
-111.70891,33.0819066,387.7,1.1328,-0.0683,5.34,275.23,391.49,1240.08,27.16,18.96
-111.708885,33.0819066,387.7,1.1234,-0.0838,5.32,270.27,391.19,1240.95,27.04,18.93
-111.70886,33.0819066,387.7,1.1191,-0.0967,5.3,275.49,392.04,1244.4,26.97,18.88
-111.7088334,33.0819083,387.6,1.1201,-0.1093,5.3,283.96,392.46,1247.65,26.94,18.8
-111.7088084,33.0819066,387.6,1.115,-0.1221,5.3,284.18,391.23,1247.24,26.97,18.76
-111.7087817,33.0819066,387.6,1.1186,-0.132,5.3,275.72,389.33,1244.07,27.06,18.75
-111.7087566,33.0819066,387.6,1.1244,-0.14,5.3,270.91,388.12,1240.85,27.2,18.76
-111.7087317,33.0819066,387.6,1.1267,-0.1503,5.3,279.24,387.59,1237.51,27.37,18.79
-111.7087067,33.0819066,387.7,1.132,-0.1591,5.3,303.73,387.83,1233.17,27.54,18.84
-111.70868,33.0819066,387.6,1.1405,-0.1727,5.28,339.95,388.41,1227.7,27.71,18.85
-111.708655,33.0819083,387.6,1.1583,-0.1819,5.26,367.78,387.58,1223.02,27.84,18.83
-111.70863,33.0819083,387.6,1.1686,-0.1974,5.25,382.15,384.95,1219.61,27.93,18.78
-111.708605,33.0819083,387.5,1.1781,-0.2132,5.25,392.61,382.48,1216.91,27.97,18.73
-111.70858,33.08191,387.5,1.1943,-0.2266,5.29,409.3,381.98,1212.84,27.99,18.71
-111.708555,33.08191,387.5,1.202,-0.2426,5.36,427.28,382.54,1207.38,28,18.68
-111.7085284,33.0819116,387.5,1.22,-0.2522,5.43,432.58,382.5,1203.97,28,18.64
-111.7085018,33.0819116,387.5,1.228,-0.2669,5.46,420.71,381.84,1206.97,28,18.59
-111.708475,33.0819116,387.5,1.2349,-0.2789,5.46,405,381.35,1214.17,28,18.61
-111.7084484,33.0819116,387.5,1.2408,-0.2863,5.43,395.46,381.3,1219.04,28,18.68
-111.7084216,33.0819116,387.5,1.2444,-0.2933,5.4,388.67,382.24,1217.65,27.98,18.76
-111.708395,33.0819116,387.6,1.246,-0.2966,5.37,380.8,383.68,1211.91,27.96,18.8
-111.70837,33.0819116,387.6,1.2492,-0.2974,5.34,376.54,383.92,1206.66,27.92,18.78
-111.7083452,33.0819133,387.5,1.2553,-0.3265,5.31,379.37,382.43,1204.11,27.87,18.77
-111.7083184,33.0819133,387.5,1.2508,-0.3541,5.29,386.48,380.4,1204.64,27.8,18.79
-111.7082934,33.0819133,387.5,1.2485,-0.3935,5.26,391.87,380.59,1208.3,27.74,18.8
-111.7082666,33.0819133,387.4,1.2425,-0.4781,5.24,393.28,383.84,1215.91,27.68,18.77
-111.7082416,33.0819133,387.4,1.236,-0.5692,5.21,385.58,386.92,1224.53,27.64,18.72
-111.7082167,33.0819133,387.4,1.2314,-0.6855,5.2,367.09,387.09,1230.89,27.62,18.67
-111.7081917,33.0819133,387.3,1.226,-0.8237,5.17,342.81,385.41,1233.17,27.6,18.64
-111.7081667,33.0819133,387.3,1.2177,-0.9815,5.13,319.52,385,1231.89,27.6,18.62
-111.7081434,33.0819116,387.3,1.2056,-1.1566,5.08,302.51,386.58,1229.26,27.6,18.62
-111.70812,33.0819116,387.4,1.2019,-1.2957,5.03,293.67,388.69,1227.02,27.6,18.65
-111.7080967,33.0819116,387.4,1.1978,-1.4108,5.01,293.78,390.11,1226.29,27.6,18.71
-111.7080734,33.0819116,387.4,1.1973,-1.4794,5.02,299.96,390.52,1226.51,27.6,18.8
-111.70805,33.0819116,387.4,1.195,-1.4999,5.05,309.69,390.12,1225.96,27.6,18.87
-111.7080249,33.0819116,387.4,1.1987,-1.4612,5.1,318.91,389.61,1224.45,27.6,18.89
-111.708,33.0819133,387.4,1.2083,-1.3384,5.14,318.22,389.63,1223.58,27.58,18.88
-111.707975,33.0819133,387.4,1.213,-1.192,5.14,301.63,389.85,1224.55,27.56,18.89
-111.70795,33.081915,387.4,1.2257,-0.9917,5.06,275.58,389.49,1226.75,27.54,18.91
-111.7079267,33.0819166,387.5,1.2373,-0.8022,4.9,256.66,388.39,1227.69,27.52,18.91
-111.7079034,33.0819166,387.5,1.2411,-0.6399,4.64,249.42,386.95,1225.26,27.53,18.89
-111.7078817,33.0819166,387.4,1.247,-0.5022,4.37,249.21,386,1221.22,27.54,18.88
-111.70786,33.0819183,387.5,1.2565,-0.3749,4.13,250.04,385.94,1218.64,27.56,18.89
-111.7078417,33.0819183,387.5,1.2566,-0.2936,3.97,250.33,386.54,1218.76,27.57,18.9
-111.707825,33.08192,387.4,1.2657,-0.227,3.86,250.46,387.44,1220.19,27.58,18.91
-111.7078183,33.0820933,387.1,1.4285,-0.0154,2.09,285.17,379.57,1211.91,27.89,18.92
-111.707825,33.0820933,387.1,1.4275,-0.0151,2.16,285.95,379.79,1213.4,27.92,18.91
-111.7078317,33.0820933,387.1,1.4264,-0.0149,2.24,286.86,380.03,1214.88,27.96,18.9
-111.7078417,33.0820933,387.1,1.4246,-0.0144,2.39,288.51,380.42,1217.03,28.02,18.88
-111.7078516,33.0820933,387.2,1.4227,-0.0139,2.56,290.35,380.84,1219.09,28.09,18.85
-111.7078667,33.0820933,387.2,1.4189,-0.0129,2.87,293.42,381.5,1222.01,28.21,18.81
-111.7078833,33.0820933,387.2,1.4137,-0.0116,3.29,296.68,382.11,1224.63,28.36,18.76
-111.707905,33.0820933,387.2,1.4067,-0.0098,3.9,299.72,382.48,1226.34,28.55,18.71
-111.7079267,33.0820933,387.2,1.3994,-0.0076,4.45,301.07,382.49,1225.47,28.67,18.68
-111.7079516,33.0820933,387.2,1.3894,-0.005,4.89,300.94,382.61,1221.82,28.7,18.65
-111.7079766,33.0820933,387.2,1.3775,-0.0254,5.09,299.78,382.87,1217.33,28.62,18.63
-111.7080016,33.0820933,387.1,1.3653,-0.0254,5.12,299.52,382.8,1213.23,28.47,18.61
-111.7080268,33.0820933,387.1,1.3514,-0.0245,5.02,302.28,382.77,1210.54,28.26,18.6
-111.7080517,33.0820933,387,1.3395,-0.0228,4.86,307.76,382.91,1211.22,28.04,18.57
-111.708075,33.0820933,387,1.3283,-0.0203,4.73,312.6,383.52,1215.89,27.85,18.54
-111.7080967,33.0820933,387,1.3201,-0.0174,4.63,313.4,384.25,1221.54,27.7,18.55
-111.7081184,33.0820933,387,1.3116,-0.0141,4.57,309.63,384.29,1225.48,27.6,18.59
-111.70814,33.0820916,387,1.3058,0.0061,4.55,303.64,382.89,1226.28,27.54,18.65
-111.7081616,33.0820916,387,1.298,0.0059,4.57,299.58,380.77,1224.91,27.51,18.69
-111.7081834,33.0820916,387,1.2885,0.0057,4.63,300.6,379.39,1222.97,27.5,18.7
-111.708205,33.08209,387,1.284,0.0052,4.73,307.07,379.43,1221.33,27.48,18.67
-111.7082284,33.0820883,386.9,1.2794,0.0047,4.87,318.24,380.01,1220,27.46,18.59
-111.7082534,33.0820866,386.9,1.2756,0.0041,5.03,330.93,379.84,1217.42,27.42,18.49
-111.7082784,33.0820866,386.9,1.2657,0.0008,5.18,342.87,379.17,1213.07,27.37,18.42
-111.708305,33.0820866,386.9,1.2573,0.0002,5.3,353.98,378.52,1210.24,27.3,18.36
-111.70833,33.082085,386.8,1.2541,0.0017,5.36,359.43,378.26,1212.68,27.25,18.33
-111.7083567,33.0820833,386.9,1.2432,0.0008,5.39,356.68,379.17,1218.38,27.22,18.33
-111.7083816,33.0820833,386.9,1.2309,0.0006,5.38,350.44,381.27,1221.4,27.21,18.34
-111.7084084,33.0820833,386.9,1.213,-0.0019,5.36,348.59,383.85,1220.29,27.22,18.3
-111.708435,33.0820833,386.9,1.1956,-0.0019,5.34,355.44,385.18,1217.67,27.24,18.24
-111.7084616,33.0820816,386.9,1.1811,-0.0022,5.31,365.02,383.8,1216.39,27.28,18.19
-111.7084867,33.0820816,386.9,1.165,0.0006,5.3,368.17,380.68,1216.11,27.33,18.19
-111.7085134,33.0820833,386.8,1.1354,0.0009,5.3,362,377.8,1215.08,27.38,18.18
-111.7085383,33.0820833,386.8,1.1147,0.0011,5.28,348.07,377.38,1213.99,27.43,18.15
-111.7085634,33.0820833,386.8,1.0932,0.0014,5.26,327.55,379.83,1214.22,27.48,18.09
-111.7085884,33.0820833,386.8,1.069,0.0006,5.24,307.65,384.42,1216.23,27.54,18.03
-111.7086134,33.0820833,386.7,1.0473,0.0011,5.22,300.66,389.34,1220.21,27.61,17.94
-111.7086384,33.0820833,386.7,1.0279,0.004,5.21,310.36,392.97,1226.16,27.68,17.87
-111.7086633,33.0820833,386.8,1.0034,0.0045,5.2,327.89,394.22,1233.47,27.76,17.83
-111.708715,33.0820833,386.8,0.9623,0.0061,5.2,337.69,388.8,1239.71,27.96,17.89
-111.70874,33.0820833,386.9,0.9391,0.0062,5.2,330.82,388.94,1236.32,27.99,17.91
-111.708765,33.0820833,386.9,0.9205,0.0077,5.19,329.86,391.54,1232.52,28,17.92
-111.70879,33.0820833,387,0.9049,0.0108,5.17,343.45,394.26,1229.45,28,17.93
-111.708815,33.0820816,386.9,0.8931,0.0132,5.12,375.65,395.56,1227.82,28.01,17.94
-111.70884,33.0820816,386.8,0.8791,0.0162,5.05,415.83,395.31,1227.89,28.02,17.95
-111.7088633,33.0820816,386.8,0.8664,0.0195,4.99,441.72,394.28,1228.7,28.06,17.97
-111.7088866,33.0820816,386.7,0.8565,0.0235,4.95,447.22,393.23,1229.86,28.12,17.99
-111.7089116,33.0820833,386.6,0.8402,0.0285,4.92,436.49,392.54,1232.27,28.21,18.03
-111.708935,33.0820833,386.6,0.8339,0.0331,4.9,419.2,391.32,1235,28.3,18.07
-111.7089584,33.0820833,386.5,0.8316,0.0391,4.88,394.59,388.74,1236.04,28.39,18.11
-111.7089834,33.082085,386.5,0.8194,0.0449,4.86,364.3,385.49,1234.43,28.48,18.15
-111.709005,33.0820833,386.6,0.8277,0.0486,4.84,343.97,383.6,1231.23,28.51,18.14
-111.7090284,33.0820816,386.7,0.8386,0.0525,4.82,335.28,382.67,1227.65,28.47,18.1
-111.7090534,33.0820816,386.8,0.8406,0.0571,4.81,338.78,382.01,1226.17,28.31,18.06
-111.709075,33.0820816,386.8,0.8445,0.0607,4.81,345.52,381.33,1227.38,28.05,18.06
-111.7090983,33.0820816,386.8,0.8499,0.0643,4.82,350.21,380.48,1228.21,27.68,18.09
-111.7091216,33.0820816,386.7,0.8531,0.0676,4.84,349.31,379.49,1226.45,27.26,18.13
-111.709145,33.08208,386.7,0.8641,0.0696,4.88,338.36,378.81,1223.91,26.85,18.17
-111.7091702,33.08208,386.7,0.8669,0.072,4.92,315.05,378.89,1222.33,26.46,18.23
-111.709195,33.08208,386.6,0.8667,0.0745,4.95,289.81,379.16,1220.07,26.2,18.32
-111.7092183,33.08208,386.6,0.864,0.0762,4.98,274.14,378.66,1215.58,26.06,18.4
-111.7092934,33.08208,386.7,0.8393,0.085,5.17,261.45,374.21,1188.21,26.23,18.51
-111.70937,33.0820816,387,0.7767,0.0968,5.2,428.82,387.05,1214.65,26.82,18.76
-111.709515,33.0820816,387,0.6225,0.0603,5.1,239.47,382.31,1229.47,26.78,19.03
-111.7096183,33.0820833,387.1,0.535,-0.0016,5.27,242.33,391.2,1244.55,25.91,18.67
-111.70967,33.0820833,387.1,0.5162,-0.0158,5.13,311.56,387.14,1236.01,26.13,18.75
-111.709695,33.0820833,387.1,0.5134,-0.0169,5.03,340.26,387.06,1232.92,26.25,18.83
-111.7097199,33.0820833,387,0.5141,-0.0155,4.92,372.6,387.88,1230.94,26.37,18.91
-111.7097417,33.082085,387,0.5134,-0.0127,4.8,403.24,388.6,1229.87,26.47,18.96
-111.7097866,33.0820866,386.9,0.5184,-0.0064,4.5,423.84,389.54,1229.78,26.67,19.06
-111.7098266,33.0820866,386.9,0.5254,-0.0027,4.41,374.73,390.93,1229.53,26.75,19.16
-111.7098684,33.0820866,386.9,0.5306,-0.0009,4.56,320.61,389.17,1230.83,26.75,19.17
-111.7098884,33.0820866,387,0.5365,-0.0013,4.67,309.31,388.3,1232.28,26.74,19.15
-111.7099116,33.0820866,387,0.5405,-0.0024,4.83,301.32,387.84,1233.67,26.73,19.12
-111.7099367,33.082085,387.1,0.5438,-0.0028,5.02,293.46,388.03,1234.17,26.75,19.08
-111.7099616,33.0820833,387.2,0.5459,-0.0041,5.19,284.23,389.2,1233.4,26.78,19.04
-111.7099868,33.0820833,387.1,0.5495,-0.0052,5.33,272.48,390.52,1232.08,26.83,19.01
-111.7100134,33.0820816,387.1,0.5518,-0.0043,5.43,257.9,390.37,1231.26,26.88,19.02
-111.71004,33.0820816,387.1,0.5567,0.0001,5.51,246.65,388.39,1231.23,26.93,19.03
-111.7101233,33.0820783,387.1,0.5861,0.0443,5.79,274.22,385.29,1223.91,27.19,19.17
-111.7101516,33.0820766,387.1,0.6018,0.0681,5.8,287.85,383.55,1224.89,27.19,19.19
-111.7102616,33.082075,387.2,0.6986,0.1554,5.5,163.72,399.18,1238.45,26.48,19.52
-111.71034,33.082075,387,0.7831,0.1644,5.49,238.47,395.76,1235.38,26.19,19.45
-111.7104184,33.082075,386.9,0.8388,0.1322,5.41,258.9,397.68,1235,25.84,19.37
-111.7106034,33.082075,387.2,0.7305,-0.0346,5.5,159.5,381,1241,25.8,19.54
-111.7109,33.082075,387.1,0.6392,0.0499,5.63,227.03,397.06,1236.88,25.29,19.71
-111.710955,33.082075,387.1,0.6104,0.1072,5.69,208,396.92,1240.92,25.79,19.73
-111.7109834,33.082075,387,0.5843,0.1293,5.7,210.44,393.4,1244.19,26.06,19.76
-111.71101,33.082075,387.1,0.5604,0.1438,5.7,218.77,388.59,1245.9,26.29,19.76
-111.7110384,33.0820766,387.1,0.5406,0.1476,5.7,229.88,384.77,1245.51,26.51,19.7
-111.711065,33.0820766,387.1,0.5231,0.1469,5.7,239.13,384.48,1243.83,26.62,19.62
-111.7110934,33.0820766,387.2,0.5108,0.1349,5.7,243.05,386.82,1242.2,26.67,19.57
-111.7111484,33.0820766,387.2,0.5053,0.1009,5.7,222.31,389.83,1241.41,26.6,19.64
-111.711175,33.082075,387.2,0.5098,0.0835,5.7,223.49,390.97,1240.99,26.57,19.67
-111.7112034,33.082075,387.3,0.5233,0.065,5.7,229.99,391.85,1240.58,26.53,19.66
-111.7112317,33.0820733,387.4,0.5398,0.0495,5.7,229.14,390.54,1240.46,26.51,19.61
-111.71126,33.0820716,387.4,0.5628,0.0372,5.69,225.03,387.94,1240.7,26.5,19.61
-111.7112866,33.08207,387.3,0.5899,0.0283,5.67,238.4,387.09,1241.78,26.5,19.67
-111.7113134,33.0820683,387.3,0.6128,0.0218,5.61,275.38,388.24,1243.87,26.51,19.76
-111.71134,33.0820683,387.3,0.6423,0.0171,5.52,319.18,388.89,1245.25,26.54,19.85
-111.7113934,33.0820666,387.2,0.6973,0.0097,5.33,317.06,387.12,1241.49,26.76,19.82
-111.7114184,33.082065,387.3,0.7239,0.0082,5.31,289.9,388.37,1241.46,26.87,19.7
-111.7114434,33.0820633,387.4,0.7457,0.0069,5.31,270.42,389.16,1242.91,26.97,19.6
-111.71147,33.0820633,387.4,0.767,0.0056,5.33,260.07,388.42,1244.8,27.1,19.54
-111.7114966,33.0820616,387.5,0.7828,0.0045,5.32,260.05,387.17,1246.1,27.25,19.51
-111.7115234,33.08206,387.6,0.7973,0.0037,5.27,270.12,386.38,1246.78,27.4,19.5
-111.7115484,33.0820583,387.7,0.8122,0.0029,5.18,288.29,385.69,1247.37,27.53,19.51
-111.7115717,33.0820566,387.8,0.8197,0.0025,5.08,309.5,384.95,1248.32,27.62,19.53
-111.71168,33.0819083,387.4,1.1216,0.0001,3.2,242.72,386.98,1227.5,28.51,19.96
-111.7116633,33.08191,387.4,1.1142,0.0002,3.31,246.7,387.45,1230.15,28.54,19.96
-111.7116483,33.0819116,387.3,1.1074,0.0003,3.47,249.9,388.29,1232.8,28.57,19.96
-111.7116334,33.0819116,387.3,1.1061,0.0003,3.66,252.83,389.57,1235.4,28.6,19.96
-111.7116167,33.0819133,387.3,1.0978,0.0005,3.96,256.01,391.52,1237.76,28.61,19.97
-111.7115933,33.081915,387.2,1.0876,0.0007,4.45,259.02,394.45,1239.01,28.58,19.97
-111.7115683,33.081915,387.2,1.0803,0.0011,4.91,260.69,396.1,1236.38,28.47,19.94
-111.7115417,33.081915,387.2,1.0726,0.0017,5.2,266.9,395.22,1230.39,28.27,19.9
-111.7115149,33.0819166,387.3,1.0498,0.0025,5.35,279.73,393.32,1225.74,28.04,19.87
-111.7114884,33.0819166,387.3,1.0337,0.0035,5.44,287.41,391.96,1225.63,27.83,19.82
-111.71146,33.0819183,387.3,1.003,0.0047,5.55,285.55,390.45,1226.63,27.64,19.72
-111.7114334,33.0819183,387.3,0.9793,0.006,5.63,285.87,387.78,1224.63,27.51,19.6
-111.711405,33.08192,387.2,0.9432,0.0075,5.68,297.37,383.91,1221.4,27.44,19.49
-111.7113784,33.08192,387.2,0.9153,0.0085,5.71,313.2,380.36,1220.33,27.42,19.47
-111.71135,33.0819216,387.2,0.8732,0.0117,5.73,323.01,377.89,1218.43,27.43,19.5
-111.7113217,33.0819216,387.1,0.8408,0.0143,5.76,318.57,377.53,1213.5,27.46,19.49
-111.7112917,33.0819233,387.2,0.8014,0.018,5.79,303.59,379.11,1211.7,27.49,19.42
-111.7112634,33.0819233,387.2,0.7701,0.0226,5.79,287.32,381.1,1216.53,27.49,19.34
-111.711235,33.081925,387.3,0.7326,0.0291,5.77,262.85,382.15,1219.93,27.45,19.29
-111.71118,33.081925,387.3,0.6782,0.0445,5.65,188.97,383.49,1212.13,27.15,19.38
-111.7111534,33.0819266,387.2,0.647,0.0543,5.65,186.7,386.42,1213.38,26.98,19.4
-111.7111266,33.0819266,387.2,0.6288,0.0626,5.67,197.27,389.27,1216.37,26.82,19.38
-111.7110984,33.0819266,387.3,0.6149,0.0697,5.7,212.72,389.57,1218.68,26.61,19.38
-111.7110416,33.0819283,387.2,0.5989,0.0731,5.78,262.8,381.64,1215.86,25.95,19.66
-111.710985,33.08193,387.2,0.6177,0.0566,5.81,240.05,389.7,1215,25.4,19.65
-111.7109034,33.081935,387.2,0.6602,0.0037,5.89,243.87,387.02,1229.85,24.64,19.44
-111.7108767,33.081935,387.2,0.6781,-0.0179,5.88,231.36,385.77,1222.93,24.6,19.47
-111.7108484,33.081935,387.2,0.6953,-0.0408,5.86,203.07,384.02,1215.96,24.6,19.47
-111.71082,33.081935,387.2,0.7073,-0.0618,5.82,171.41,384.09,1214.58,24.64,19.45
-111.7107916,33.081935,387.2,0.7168,-0.0801,5.78,160.25,386.51,1218.34,24.7,19.44
-111.7107634,33.081935,387.3,0.7238,-0.0957,5.74,186.43,388.39,1220.62,24.75,19.43
-111.710735,33.081935,387.2,0.7285,-0.1059,5.71,234.95,388.74,1218.25,24.79,19.38
